x-axis,1,2,EXT
second,Volt,Volt,
+10.95000E-03,+72.36181E-03,-8.04020E-03,0
+10.97500E-03,+74.37186E-03,+2.01005E-03,0
+11.00000E-03,+94.47236E-03,-4.02010E-03,0
+11.02500E-03,+92.46231E-03,-11.55779E-03,0
+11.05000E-03,+86.43216E-03,-4.52261E-03,0
+11.07500E-03,+72.36181E-03,-502.51E-06,0
+11.10000E-03,+80.40201E-03,-7.53769E-03,0
+11.12500E-03,+86.43216E-03,-10.55276E-03,0
+11.15000E-03,+82.41206E-03,-2.51256E-03,0
+11.17500E-03,+82.41206E-03,-1.50754E-03,0
+11.20000E-03,+86.43216E-03,-8.54271E-03,0
+11.22500E-03,+80.40201E-03,-10.05025E-03,0
+11.25000E-03,+86.43216E-03,-502.51E-06,0
+11.27500E-03,+94.47236E-03,+0.0E+00,0
+11.30000E-03,+88.44221E-03,-10.05025E-03,0
+11.32500E-03,+94.47236E-03,-10.05025E-03,0
+11.35000E-03,+80.40201E-03,-502.51E-06,0
+11.37500E-03,+80.40201E-03,-1.50754E-03,0
+11.40000E-03,+96.48241E-03,-13.56784E-03,0
+11.42500E-03,+88.44221E-03,-8.04020E-03,0
+11.45000E-03,+80.40201E-03,+0.0E+00,0
+11.47500E-03,+74.37186E-03,-2.01005E-03,0
+11.50000E-03,+88.44221E-03,-12.06030E-03,0
+11.52500E-03,+72.36181E-03,-4.02010E-03,0
+11.55000E-03,+74.37186E-03,+0.0E+00,0
+11.57500E-03,+86.43216E-03,-4.52261E-03,0
+11.60000E-03,+88.44221E-03,-13.56784E-03,0
+11.62500E-03,+82.41206E-03,-5.52764E-03,0
+11.65000E-03,+80.40201E-03,+1.00503E-03,0
+11.67500E-03,+96.48241E-03,-8.04020E-03,0
+11.70000E-03,+94.47236E-03,-13.56784E-03,0
+11.72500E-03,+80.40201E-03,-2.51256E-03,0
+11.75000E-03,+74.37186E-03,+502.51E-06,0
+11.77500E-03,+86.43216E-03,-8.04020E-03,0
+11.80000E-03,+96.48241E-03,-14.07035E-03,0
+11.82500E-03,+90.45226E-03,-2.51256E-03,0
+11.85000E-03,+90.45226E-03,+1.50754E-03,0
+11.87500E-03,+88.44221E-03,-11.55779E-03,0
+11.90000E-03,+90.45226E-03,-10.05025E-03,0
+11.92500E-03,+80.40201E-03,+0.0E+00,0
+11.95000E-03,+80.40201E-03,-2.01005E-03,0
+11.97500E-03,+88.44221E-03,-10.05025E-03,0
+12.00000E-03,+80.40201E-03,-12.06030E-03,0
+12.02500E-03,+72.36181E-03,-2.01005E-03,0
+12.05000E-03,+78.39196E-03,-2.51256E-03,0
+12.07500E-03,+80.40201E-03,-10.05025E-03,0
+12.10000E-03,+82.41206E-03,-8.04020E-03,0
+12.12500E-03,+78.39196E-03,+2.01005E-03,0
+12.15000E-03,+92.46231E-03,-5.52764E-03,0
+12.17500E-03,+86.43216E-03,-12.06030E-03,0
+12.20000E-03,+82.41206E-03,-4.52261E-03,0
+12.22500E-03,+80.40201E-03,-2.01005E-03,0
+12.25000E-03,+80.40201E-03,-8.04020E-03,0
+12.27500E-03,+88.44221E-03,-14.07035E-03,0
+12.30000E-03,+72.36181E-03,-6.03015E-03,0
+12.32500E-03,+72.36181E-03,-1.50754E-03,0
+12.35000E-03,+72.36181E-03,-6.03015E-03,0
+12.37500E-03,+86.43216E-03,-10.05025E-03,0
+12.40000E-03,+74.37186E-03,-6.03015E-03,0
+12.42500E-03,+80.40201E-03,+2.01005E-03,0
+12.45000E-03,+74.37186E-03,-7.53769E-03,0
+12.47500E-03,+94.47236E-03,-10.05025E-03,0
+12.50000E-03,+72.36181E-03,-2.01005E-03,0
+12.52500E-03,+80.40201E-03,-1.00503E-03,0
+12.55000E-03,+80.40201E-03,-8.04020E-03,0
+12.57500E-03,+72.36181E-03,-8.54271E-03,0
+12.60000E-03,+72.36181E-03,-502.51E-06,0
+12.62500E-03,+78.39196E-03,-4.02010E-03,0
+12.65000E-03,+82.41206E-03,-13.56784E-03,0
+12.67500E-03,+82.41206E-03,-8.04020E-03,0
+12.70000E-03,+74.37186E-03,+0.0E+00,0
+12.72500E-03,+80.40201E-03,-3.51759E-03,0
+12.75000E-03,+80.40201E-03,-10.05025E-03,0
+12.77500E-03,+74.37186E-03,-6.03015E-03,0
+12.80000E-03,+70.35176E-03,-502.51E-06,0
+12.82500E-03,+72.36181E-03,-7.53769E-03,0
+12.85000E-03,+72.36181E-03,-12.06030E-03,0
+12.87500E-03,+74.37186E-03,-2.01005E-03,0
+12.90000E-03,+86.43216E-03,+3.51759E-03,0
+12.92500E-03,+86.43216E-03,-5.52764E-03,0
+12.95000E-03,+86.43216E-03,-10.05025E-03,0
+12.97500E-03,+78.39196E-03,-2.51256E-03,0
+13.00000E-03,+70.35176E-03,-2.01005E-03,0
+13.02500E-03,+80.40201E-03,-7.53769E-03,0
+13.05000E-03,+72.36181E-03,-10.55276E-03,0
+13.07500E-03,+74.37186E-03,-502.51E-06,0
+13.10000E-03,+82.41206E-03,+1.50754E-03,0
+13.12500E-03,+80.40201E-03,-7.53769E-03,0
+13.15000E-03,+74.37186E-03,-8.54271E-03,0
+13.17500E-03,+72.36181E-03,-2.01005E-03,0
+13.20000E-03,+64.32161E-03,-2.01005E-03,0
+13.22500E-03,+78.39196E-03,-12.06030E-03,0
+13.25000E-03,+72.36181E-03,-9.54774E-03,0
+13.27500E-03,+70.35176E-03,-2.01005E-03,0
+13.30000E-03,+72.36181E-03,-5.52764E-03,0
+13.32500E-03,+72.36181E-03,-10.05025E-03,0
+13.35000E-03,+66.33166E-03,-8.04020E-03,0
+13.37500E-03,+72.36181E-03,-1.50754E-03,0
+13.40000E-03,+72.36181E-03,-5.52764E-03,0
+13.42500E-03,+78.39196E-03,-13.56784E-03,0
+13.45000E-03,+72.36181E-03,-6.53266E-03,0
+13.47500E-03,+72.36181E-03,-1.50754E-03,0
+13.50000E-03,+78.39196E-03,-7.53769E-03,0
+13.52500E-03,+72.36181E-03,-10.05025E-03,0
+13.55000E-03,+72.36181E-03,-1.50754E-03,0
+13.57500E-03,+72.36181E-03,+2.01005E-03,0
+13.60000E-03,+72.36181E-03,-5.52764E-03,0
+13.62500E-03,+74.37186E-03,-8.54271E-03,0
+13.65000E-03,+72.36181E-03,-4.52261E-03,0
+13.67500E-03,+70.35176E-03,-2.51256E-03,0
+13.70000E-03,+86.43216E-03,-11.55779E-03,0
+13.72500E-03,+80.40201E-03,-10.05025E-03,0
+13.75000E-03,+72.36181E-03,-4.02010E-03,0
+13.77500E-03,+74.37186E-03,-3.51759E-03,0
+13.80000E-03,+80.40201E-03,-10.55276E-03,0
+13.82500E-03,+80.40201E-03,-14.07035E-03,0
+13.85000E-03,+74.37186E-03,-2.01005E-03,0
+13.87500E-03,+80.40201E-03,-4.02010E-03,0
+13.90000E-03,+86.43216E-03,-10.05025E-03,0
+13.92500E-03,+78.39196E-03,-4.02010E-03,0
+13.95000E-03,+72.36181E-03,+1.50754E-03,0
+13.97500E-03,+78.39196E-03,-3.51759E-03,0
+14.00000E-03,+78.39196E-03,-10.05025E-03,0
+14.02500E-03,+72.36181E-03,-6.03015E-03,0
+14.05000E-03,+64.32161E-03,-502.51E-06,0
+14.07500E-03,+78.39196E-03,-5.52764E-03,0
+14.10000E-03,+72.36181E-03,-9.54774E-03,0
+14.12500E-03,+72.36181E-03,-2.01005E-03,0
+14.15000E-03,+72.36181E-03,+502.51E-06,0
+14.17500E-03,+80.40201E-03,-6.53266E-03,0
+14.20000E-03,+74.37186E-03,-8.04020E-03,0
+14.22500E-03,+66.33166E-03,-4.02010E-03,0
+14.25000E-03,+80.40201E-03,+0.0E+00,0
+14.27500E-03,+72.36181E-03,-8.04020E-03,0
+14.30000E-03,+80.40201E-03,-8.54271E-03,0
+14.32500E-03,+72.36181E-03,-3.51759E-03,0
+14.35000E-03,+64.32161E-03,-502.51E-06,0
+14.37500E-03,+64.32161E-03,-6.53266E-03,0
+14.40000E-03,+66.33166E-03,-10.05025E-03,0
+14.42500E-03,+64.32161E-03,-2.01005E-03,0
+14.45000E-03,+66.33166E-03,-2.01005E-03,0
+14.47500E-03,+70.35176E-03,-11.55779E-03,0
+14.50000E-03,+66.33166E-03,-6.03015E-03,0
+14.52500E-03,+70.35176E-03,+0.0E+00,0
+14.55000E-03,+64.32161E-03,-4.02010E-03,0
+14.57500E-03,+62.31156E-03,-9.54774E-03,0
+14.60000E-03,+64.32161E-03,-6.03015E-03,0
+14.62500E-03,+58.29146E-03,-2.01005E-03,0
+14.65000E-03,+70.35176E-03,-4.52261E-03,0
+14.67500E-03,+66.33166E-03,-10.05025E-03,0
+14.70000E-03,+66.33166E-03,-6.03015E-03,0
+14.72500E-03,+62.31156E-03,-2.01005E-03,0
+14.75000E-03,+74.37186E-03,-9.54774E-03,0
+14.77500E-03,+66.33166E-03,-11.05528E-03,0
+14.80000E-03,+66.33166E-03,-2.51256E-03,0
+14.82500E-03,+64.32161E-03,-3.51759E-03,0
+14.85000E-03,+78.39196E-03,-9.54774E-03,0
+14.87500E-03,+78.39196E-03,-7.53769E-03,0
+14.90000E-03,+64.32161E-03,-4.02010E-03,0
+14.92500E-03,+72.36181E-03,-3.51759E-03,0
+14.95000E-03,+70.35176E-03,-8.04020E-03,0
+14.97500E-03,+80.40201E-03,-11.55779E-03,0
+15.00000E-03,+72.36181E-03,-2.01005E-03,0
+15.02500E-03,+74.37186E-03,-4.02010E-03,0
+15.05000E-03,+72.36181E-03,-10.05025E-03,0
+15.07500E-03,+66.33166E-03,-7.53769E-03,0
+15.10000E-03,+72.36181E-03,-502.51E-06,0
+15.12500E-03,+74.37186E-03,-6.03015E-03,0
+15.15000E-03,+66.33166E-03,-9.54774E-03,0
+15.17500E-03,+72.36181E-03,-4.52261E-03,0
+15.20000E-03,+72.36181E-03,+502.51E-06,0
+15.22500E-03,+72.36181E-03,-8.04020E-03,0
+15.25000E-03,+64.32161E-03,-8.04020E-03,0
+15.27500E-03,+62.31156E-03,-6.53266E-03,0
+15.30000E-03,+56.28141E-03,-2.01005E-03,0
+15.32500E-03,+64.32161E-03,-5.02513E-03,0
+15.35000E-03,+72.36181E-03,-8.04020E-03,0
+15.37500E-03,+64.32161E-03,-2.01005E-03,0
+15.40000E-03,+56.28141E-03,-2.51256E-03,0
+15.42500E-03,+70.35176E-03,-12.06030E-03,0
+15.45000E-03,+70.35176E-03,-11.05528E-03,0
+15.47500E-03,+72.36181E-03,-7.53769E-03,0
+15.50000E-03,+64.32161E-03,-4.02010E-03,0
+15.52500E-03,+66.33166E-03,-7.53769E-03,0
+15.55000E-03,+60.30151E-03,-6.03015E-03,0
+15.57500E-03,+58.29146E-03,+0.0E+00,0
+15.60000E-03,+64.32161E-03,-2.01005E-03,0
+15.62500E-03,+66.33166E-03,-10.05025E-03,0
+15.65000E-03,+64.32161E-03,-6.53266E-03,0
+15.67500E-03,+66.33166E-03,-502.51E-06,0
+15.70000E-03,+66.33166E-03,-5.52764E-03,0
+15.72500E-03,+58.29146E-03,-8.04020E-03,0
+15.75000E-03,+70.35176E-03,-6.53266E-03,0
+15.77500E-03,+72.36181E-03,+2.01005E-03,0
+15.80000E-03,+72.36181E-03,-4.02010E-03,0
+15.82500E-03,+66.33166E-03,-9.04523E-03,0
+15.85000E-03,+72.36181E-03,-4.02010E-03,0
+15.87500E-03,+80.40201E-03,+0.0E+00,0
+15.90000E-03,+78.39196E-03,-5.52764E-03,0
+15.92500E-03,+78.39196E-03,-12.06030E-03,0
+15.95000E-03,+66.33166E-03,-4.52261E-03,0
+15.97500E-03,+74.37186E-03,-1.50754E-03,0
+16.00000E-03,+78.39196E-03,-7.53769E-03,0
+16.02500E-03,+72.36181E-03,-8.04020E-03,0
+16.05000E-03,+70.35176E-03,-1.50754E-03,0
+16.07500E-03,+64.32161E-03,-2.01005E-03,0
+16.10000E-03,+70.35176E-03,-8.04020E-03,0
+16.12500E-03,+72.36181E-03,-8.54271E-03,0
+16.15000E-03,+64.32161E-03,-3.51759E-03,0
+16.17500E-03,+64.32161E-03,-5.52764E-03,0
+16.20000E-03,+64.32161E-03,-8.04020E-03,0
+16.22500E-03,+70.35176E-03,-6.03015E-03,0
+16.25000E-03,+64.32161E-03,+0.0E+00,0
+16.27500E-03,+66.33166E-03,-4.02010E-03,0
+16.30000E-03,+66.33166E-03,-10.05025E-03,0
+16.32500E-03,+64.32161E-03,-8.04020E-03,0
+16.35000E-03,+64.32161E-03,-502.51E-06,0
+16.37500E-03,+78.39196E-03,-5.52764E-03,0
+16.40000E-03,+66.33166E-03,-11.55779E-03,0
+16.42500E-03,+72.36181E-03,-4.02010E-03,0
+16.45000E-03,+66.33166E-03,-1.50754E-03,0
+16.47500E-03,+70.35176E-03,-6.03015E-03,0
+16.50000E-03,+62.31156E-03,-6.53266E-03,0
+16.52500E-03,+62.31156E-03,-4.52261E-03,0
+16.55000E-03,+74.37186E-03,-1.50754E-03,0
+16.57500E-03,+72.36181E-03,-8.04020E-03,0
+16.60000E-03,+58.29146E-03,-8.54271E-03,0
+16.62500E-03,+56.28141E-03,-4.02010E-03,0
+16.65000E-03,+62.31156E-03,-2.51256E-03,0
+16.67500E-03,+72.36181E-03,-8.04020E-03,0
+16.70000E-03,+72.36181E-03,-6.53266E-03,0
+16.72500E-03,+64.32161E-03,-2.01005E-03,0
+16.75000E-03,+64.32161E-03,-4.02010E-03,0
+16.77500E-03,+66.33166E-03,-11.55779E-03,0
+16.80000E-03,+66.33166E-03,-4.52261E-03,0
+16.82500E-03,+70.35176E-03,+0.0E+00,0
+16.85000E-03,+72.36181E-03,+0.0E+00,0
+16.87500E-03,+72.36181E-03,-8.04020E-03,0
+16.90000E-03,+72.36181E-03,-6.03015E-03,0
+16.92500E-03,+68.34171E-03,+502.51E-06,0
+16.95000E-03,+70.35176E-03,-2.51256E-03,0
+16.97500E-03,+72.36181E-03,-9.54774E-03,0
+17.00000E-03,+66.33166E-03,-4.52261E-03,0
+17.02500E-03,+64.32161E-03,+0.0E+00,0
+17.05000E-03,+66.33166E-03,-6.03015E-03,0
+17.07500E-03,+64.32161E-03,-7.53769E-03,0
+17.10000E-03,+62.31156E-03,-6.03015E-03,0
+17.12500E-03,+58.29146E-03,-4.52261E-03,0
+17.15000E-03,+64.32161E-03,-7.53769E-03,0
+17.17500E-03,+52.26131E-03,-8.04020E-03,0
+17.20000E-03,+56.28141E-03,-3.51759E-03,0
+17.22500E-03,+58.29146E-03,-2.01005E-03,0
+17.25000E-03,+64.32161E-03,-8.04020E-03,0
+17.27500E-03,+64.32161E-03,-8.04020E-03,0
+17.30000E-03,+62.31156E-03,-2.51256E-03,0
+17.32500E-03,+56.28141E-03,-3.51759E-03,0
+17.35000E-03,+62.31156E-03,-9.54774E-03,0
+17.37500E-03,+56.28141E-03,-9.54774E-03,0
+17.40000E-03,+56.28141E-03,-3.51759E-03,0
+17.42500E-03,+72.36181E-03,-8.54271E-03,0
+17.45000E-03,+72.36181E-03,-12.06030E-03,0
+17.47500E-03,+70.35176E-03,-8.04020E-03,0
+17.50000E-03,+56.28141E-03,-5.52764E-03,0
+17.52500E-03,+56.28141E-03,-4.02010E-03,0
+17.55000E-03,+72.36181E-03,-10.05025E-03,0
+17.57500E-03,+64.32161E-03,-6.03015E-03,0
+17.60000E-03,+62.31156E-03,-2.01005E-03,0
+17.62500E-03,+64.32161E-03,-5.52764E-03,0
+17.65000E-03,+78.39196E-03,-10.55276E-03,0
+17.67500E-03,+78.39196E-03,-4.02010E-03,0
+17.70000E-03,+72.36181E-03,+502.51E-06,0
+17.72500E-03,+78.39196E-03,-7.53769E-03,0
+17.75000E-03,+66.33166E-03,-12.06030E-03,0
+17.77500E-03,+64.32161E-03,-6.03015E-03,0
+17.80000E-03,+64.32161E-03,-3.51759E-03,0
+17.82500E-03,+80.40201E-03,-9.04523E-03,0
+17.85000E-03,+66.33166E-03,-10.05025E-03,0
+17.87500E-03,+64.32161E-03,-2.51256E-03,0
+17.90000E-03,+58.29146E-03,-4.02010E-03,0
+17.92500E-03,+66.33166E-03,-8.04020E-03,0
+17.95000E-03,+64.32161E-03,-6.03015E-03,0
+17.97500E-03,+70.35176E-03,+0.0E+00,0
+18.00000E-03,+70.35176E-03,-4.02010E-03,0
+18.02500E-03,+70.35176E-03,-10.05025E-03,0
+18.05000E-03,+72.36181E-03,-6.03015E-03,0
+18.07500E-03,+64.32161E-03,-1.50754E-03,0
+18.10000E-03,+62.31156E-03,-4.52261E-03,0
+18.12500E-03,+70.35176E-03,-8.54271E-03,0
+18.15000E-03,+70.35176E-03,-4.52261E-03,0
+18.17500E-03,+70.35176E-03,+502.51E-06,0
+18.20000E-03,+64.32161E-03,-502.51E-06,0
+18.22500E-03,+66.33166E-03,-8.04020E-03,0
+18.25000E-03,+72.36181E-03,-4.02010E-03,0
+18.27500E-03,+72.36181E-03,-502.51E-06,0
+18.30000E-03,+64.32161E-03,-8.04020E-03,0
+18.32500E-03,+64.32161E-03,-10.05025E-03,0
+18.35000E-03,+66.33166E-03,-6.03015E-03,0
+18.37500E-03,+62.31156E-03,-2.01005E-03,0
+18.40000E-03,+64.32161E-03,-5.02513E-03,0
+18.42500E-03,+64.32161E-03,-10.05025E-03,0
+18.45000E-03,+56.28141E-03,-2.51256E-03,0
+18.47500E-03,+64.32161E-03,+0.0E+00,0
+18.50000E-03,+72.36181E-03,-8.54271E-03,0
+18.52500E-03,+72.36181E-03,-8.54271E-03,0
+18.55000E-03,+64.32161E-03,-2.51256E-03,0
+18.57500E-03,+66.33166E-03,-3.51759E-03,0
+18.60000E-03,+72.36181E-03,-8.54271E-03,0
+18.62500E-03,+72.36181E-03,-8.04020E-03,0
+18.65000E-03,+64.32161E-03,-2.01005E-03,0
+18.67500E-03,+62.31156E-03,-4.02010E-03,0
+18.70000E-03,+74.37186E-03,-12.06030E-03,0
+18.72500E-03,+64.32161E-03,-8.54271E-03,0
+18.75000E-03,+64.32161E-03,-3.51759E-03,0
+18.77500E-03,+72.36181E-03,-2.01005E-03,0
+18.80000E-03,+72.36181E-03,-10.55276E-03,0
+18.82500E-03,+70.35176E-03,-7.03518E-03,0
+18.85000E-03,+62.31156E-03,-4.02010E-03,0
+18.87500E-03,+64.32161E-03,-5.52764E-03,0
+18.90000E-03,+72.36181E-03,-12.06030E-03,0
+18.92500E-03,+74.37186E-03,-4.02010E-03,0
+18.95000E-03,+64.32161E-03,+0.0E+00,0
+18.97500E-03,+64.32161E-03,-6.03015E-03,0
+19.00000E-03,+56.28141E-03,-8.04020E-03,0
+19.02500E-03,+56.28141E-03,-5.52764E-03,0
+19.05000E-03,+66.33166E-03,-502.51E-06,0
+19.07500E-03,+58.29146E-03,-6.03015E-03,0
+19.10000E-03,+62.31156E-03,-7.53769E-03,0
+19.12500E-03,+64.32161E-03,-1.50754E-03,0
+19.15000E-03,+64.32161E-03,+0.0E+00,0
+19.17500E-03,+78.39196E-03,-10.55276E-03,0
+19.20000E-03,+66.33166E-03,-10.05025E-03,0
+19.22500E-03,+66.33166E-03,-2.51256E-03,0
+19.25000E-03,+64.32161E-03,-2.01005E-03,0
+19.27500E-03,+66.33166E-03,-10.05025E-03,0
+19.30000E-03,+66.33166E-03,-6.03015E-03,0
+19.32500E-03,+72.36181E-03,+0.0E+00,0
+19.35000E-03,+78.39196E-03,-1.50754E-03,0
+19.37500E-03,+80.40201E-03,-9.54774E-03,0
+19.40000E-03,+72.36181E-03,-4.52261E-03,0
+19.42500E-03,+66.33166E-03,+0.0E+00,0
+19.45000E-03,+64.32161E-03,-4.52261E-03,0
+19.47500E-03,+72.36181E-03,-11.55779E-03,0
+19.50000E-03,+70.35176E-03,-6.03015E-03,0
+19.52500E-03,+58.29146E-03,-2.01005E-03,0
+19.55000E-03,+72.36181E-03,-5.52764E-03,0
+19.57500E-03,+64.32161E-03,-8.04020E-03,0
+19.60000E-03,+64.32161E-03,-4.02010E-03,0
+19.62500E-03,+64.32161E-03,-502.51E-06,0
+19.65000E-03,+72.36181E-03,-7.53769E-03,0
+19.67500E-03,+80.40201E-03,-12.06030E-03,0
+19.70000E-03,+72.36181E-03,-4.52261E-03,0
+19.72500E-03,+64.32161E-03,-4.02010E-03,0
+19.75000E-03,+72.36181E-03,-10.05025E-03,0
+19.77500E-03,+72.36181E-03,-12.06030E-03,0
+19.80000E-03,+56.28141E-03,-5.52764E-03,0
+19.82500E-03,+70.35176E-03,+0.0E+00,0
+19.85000E-03,+72.36181E-03,-7.53769E-03,0
+19.87500E-03,+72.36181E-03,-6.53266E-03,0
+19.90000E-03,+72.36181E-03,-1.50754E-03,0
+19.92500E-03,+70.35176E-03,-2.01005E-03,0
+19.95000E-03,+64.32161E-03,-6.03015E-03,0
+19.97500E-03,+60.30151E-03,-7.53769E-03,0
+20.00000E-03,+72.36181E-03,+2.01005E-03,0
+20.02500E-03,+70.35176E-03,-2.51256E-03,0
+20.05000E-03,+66.33166E-03,-10.05025E-03,0
+20.07500E-03,+64.32161E-03,-6.53266E-03,0
+20.10000E-03,+72.36181E-03,+3.51759E-03,0
+20.12500E-03,+72.36181E-03,-6.03015E-03,0
+20.15000E-03,+74.37186E-03,-12.06030E-03,0
+20.17500E-03,+64.32161E-03,-4.52261E-03,0
+20.20000E-03,+78.39196E-03,+502.51E-06,0
+20.22500E-03,+64.32161E-03,-2.51256E-03,0
+20.25000E-03,+66.33166E-03,-6.03015E-03,0
+20.27500E-03,+58.29146E-03,-4.02010E-03,0
+20.30000E-03,+62.31156E-03,-2.01005E-03,0
+20.32500E-03,+70.35176E-03,-7.53769E-03,0
+20.35000E-03,+64.32161E-03,-11.55779E-03,0
+20.37500E-03,+66.33166E-03,-2.01005E-03,0
+20.40000E-03,+66.33166E-03,+0.0E+00,0
+20.42500E-03,+72.36181E-03,-5.52764E-03,0
+20.45000E-03,+72.36181E-03,-8.04020E-03,0
+20.47500E-03,+66.33166E-03,-2.51256E-03,0
+20.50000E-03,+70.35176E-03,-3.51759E-03,0
+20.52500E-03,+72.36181E-03,-8.04020E-03,0
+20.55000E-03,+72.36181E-03,-8.04020E-03,0
+20.57500E-03,+72.36181E-03,-2.01005E-03,0
+20.60000E-03,+64.32161E-03,+0.0E+00,0
+20.62500E-03,+66.33166E-03,-6.03015E-03,0
+20.65000E-03,+70.35176E-03,-7.53769E-03,0
+20.67500E-03,+58.29146E-03,+0.0E+00,0
+20.70000E-03,+66.33166E-03,-2.01005E-03,0
+20.72500E-03,+70.35176E-03,-11.55779E-03,0
+20.75000E-03,+64.32161E-03,-6.53266E-03,0
+20.77500E-03,+66.33166E-03,-502.51E-06,0
+20.80000E-03,+72.36181E-03,-8.04020E-03,0
+20.82500E-03,+70.35176E-03,-10.05025E-03,0
+20.85000E-03,+64.32161E-03,-7.53769E-03,0
+20.87500E-03,+64.32161E-03,-2.01005E-03,0
+20.90000E-03,+64.32161E-03,-5.52764E-03,0
+20.92500E-03,+80.40201E-03,-10.05025E-03,0
+20.95000E-03,+86.43216E-03,-6.03015E-03,0
+20.97500E-03,+78.39196E-03,+0.0E+00,0
+21.00000E-03,+72.36181E-03,-6.03015E-03,0
+21.02500E-03,+72.36181E-03,-11.55779E-03,0
+21.05000E-03,+72.36181E-03,-3.51759E-03,0
+21.07500E-03,+70.35176E-03,+2.01005E-03,0
+21.10000E-03,+70.35176E-03,-5.52764E-03,0
+21.12500E-03,+72.36181E-03,-10.55276E-03,0
+21.15000E-03,+64.32161E-03,-3.51759E-03,0
+21.17500E-03,+64.32161E-03,+0.0E+00,0
+21.20000E-03,+72.36181E-03,-6.03015E-03,0
+21.22500E-03,+72.36181E-03,-8.54271E-03,0
+21.25000E-03,+72.36181E-03,-2.01005E-03,0
+21.27500E-03,+78.39196E-03,-4.02010E-03,0
+21.30000E-03,+78.39196E-03,-11.55779E-03,0
+21.32500E-03,+72.36181E-03,-10.55276E-03,0
+21.35000E-03,+64.32161E-03,-4.52261E-03,0
+21.37500E-03,+70.35176E-03,-7.53769E-03,0
+21.40000E-03,+70.35176E-03,-11.55779E-03,0
+21.42500E-03,+72.36181E-03,-4.02010E-03,0
+21.45000E-03,+62.31156E-03,-1.50754E-03,0
+21.47500E-03,+72.36181E-03,-6.03015E-03,0
+21.50000E-03,+66.33166E-03,-8.04020E-03,0
+21.52500E-03,+66.33166E-03,-2.01005E-03,0
+21.55000E-03,+62.31156E-03,-2.01005E-03,0
+21.57500E-03,+64.32161E-03,-6.03015E-03,0
+21.60000E-03,+80.40201E-03,-8.54271E-03,0
+21.62500E-03,+72.36181E-03,-3.51759E-03,0
+21.65000E-03,+64.32161E-03,-1.00503E-03,0
+21.67500E-03,+64.32161E-03,-4.02010E-03,0
+21.70000E-03,+64.32161E-03,-9.54774E-03,0
+21.72500E-03,+62.31156E-03,-4.02010E-03,0
+21.75000E-03,+62.31156E-03,+1.50754E-03,0
+21.77500E-03,+72.36181E-03,-8.04020E-03,0
+21.80000E-03,+64.32161E-03,-8.04020E-03,0
+21.82500E-03,+72.36181E-03,-502.51E-06,0
+21.85000E-03,+70.35176E-03,-502.51E-06,0
+21.87500E-03,+86.43216E-03,-10.55276E-03,0
+21.90000E-03,+78.39196E-03,-10.55276E-03,0
+21.92500E-03,+78.39196E-03,-2.01005E-03,0
+21.95000E-03,+72.36181E-03,+0.0E+00,0
+21.97500E-03,+78.39196E-03,-6.03015E-03,0
+22.00000E-03,+72.36181E-03,-6.53266E-03,0
+22.02500E-03,+62.31156E-03,-2.01005E-03,0
+22.05000E-03,+64.32161E-03,-2.01005E-03,0
+22.07500E-03,+78.39196E-03,-12.06030E-03,0
+22.10000E-03,+72.36181E-03,-8.54271E-03,0
+22.12500E-03,+72.36181E-03,-2.01005E-03,0
+22.15000E-03,+70.35176E-03,-4.02010E-03,0
+22.17500E-03,+78.39196E-03,-10.55276E-03,0
+22.20000E-03,+72.36181E-03,-8.04020E-03,0
+22.22500E-03,+64.32161E-03,+0.0E+00,0
+22.25000E-03,+74.37186E-03,-4.02010E-03,0
+22.27500E-03,+80.40201E-03,-12.06030E-03,0
+22.30000E-03,+72.36181E-03,-6.03015E-03,0
+22.32500E-03,+64.32161E-03,-2.01005E-03,0
+22.35000E-03,+66.33166E-03,-6.53266E-03,0
+22.37500E-03,+66.33166E-03,-10.05025E-03,0
+22.40000E-03,+62.31156E-03,-4.52261E-03,0
+22.42500E-03,+64.32161E-03,+0.0E+00,0
+22.45000E-03,+78.39196E-03,-8.04020E-03,0
+22.47500E-03,+74.37186E-03,-11.55779E-03,0
+22.50000E-03,+72.36181E-03,-502.51E-06,0
+22.52500E-03,+64.32161E-03,+1.50754E-03,0
+22.55000E-03,+64.32161E-03,-7.03518E-03,0
+22.57500E-03,+70.35176E-03,-9.54774E-03,0
+22.60000E-03,+58.29146E-03,-2.01005E-03,0
+22.62500E-03,+64.32161E-03,+0.0E+00,0
+22.65000E-03,+72.36181E-03,-7.53769E-03,0
+22.67500E-03,+64.32161E-03,-6.03015E-03,0
+22.70000E-03,+56.28141E-03,-502.51E-06,0
+22.72500E-03,+72.36181E-03,-4.02010E-03,0
+22.75000E-03,+72.36181E-03,-11.55779E-03,0
+22.77500E-03,+88.44221E-03,-10.05025E-03,0
+22.80000E-03,+72.36181E-03,-5.52764E-03,0
+22.82500E-03,+70.35176E-03,-6.03015E-03,0
+22.85000E-03,+80.40201E-03,-14.07035E-03,0
+22.87500E-03,+72.36181E-03,-6.03015E-03,0
+22.90000E-03,+62.31156E-03,+502.51E-06,0
+22.92500E-03,+64.32161E-03,-4.52261E-03,0
+22.95000E-03,+64.32161E-03,-10.05025E-03,0
+22.97500E-03,+58.29146E-03,-3.51759E-03,0
+23.00000E-03,+60.30151E-03,+0.0E+00,0
