x-axis,1,2
second,Volt,Volt
-720.000E-06,,
-715.000E-06,+40.089510E-03,+968.249E-06
-710.000E-06,+38.280467E-03,+249.656E-06
-705.000E-06,+36.471419E-03,-217.680E-06
-700.000E-06,+39.486497E-03,-1.368434E-03
-695.000E-06,+40.240263E-03,-1.423709E-03
-690.000E-06,+39.184996E-03,-654.866E-06
-685.000E-06,+40.340761E-03,-790.545E-06
-680.000E-06,+39.285484E-03,-1.478986E-03
-675.000E-06,+36.973925E-03,-790.545E-06
-670.000E-06,+37.174929E-03,-343.309E-06
-665.000E-06,+37.024166E-03,-860.898E-06
-660.000E-06,+36.471419E-03,-1.041801E-03
-655.000E-06,+37.677459E-03,-1.152357E-03
-650.000E-06,+36.722665E-03,-1.594568E-03
-645.000E-06,+35.667388E-03,-1.177476E-03
-640.000E-06,+40.240263E-03,-2.544316E-03
-635.000E-06,+41.496545E-03,-1.715165E-03
-630.000E-06,+38.782963E-03,-1.478991E-03
-625.000E-06,+37.727686E-03,-1.041803E-03
-620.000E-06,+36.270429E-03,-830.743E-06
-615.000E-06,+39.034281E-03,-1.207629E-03
-610.000E-06,+36.521704E-03,-1.931255E-03
-605.000E-06,+38.179979E-03,-1.428741E-03
-600.000E-06,+38.732707E-03,-1.368431E-03
-595.000E-06,+41.345734E-03,-1.805624E-03
-590.000E-06,+40.240263E-03,-2.519192E-03
-585.000E-06,+38.079439E-03,-2.569445E-03
-580.000E-06,+44.159904E-03,-2.227729E-03
-575.000E-06,+42.752826E-03,-2.021694E-03
-570.000E-06,+41.496545E-03,-2.107132E-03
-565.000E-06,+41.697597E-03,-3.438788E-03
-560.000E-06,+41.697501E-03,-3.574460E-03
-555.000E-06,+43.406143E-03,-3.966432E-03
-550.000E-06,+43.004135E-03,-4.584520E-03
-545.000E-06,+41.345845E-03,-5.117181E-03
-540.000E-06,+45.818098E-03,-6.247826E-03
-535.000E-06,+43.707543E-03,-6.318183E-03
-530.000E-06,+43.908663E-03,-7.177491E-03
-525.000E-06,+40.742716E-03,-6.569439E-03
-520.000E-06,+41.948775E-03,-6.981506E-03
-515.000E-06,+42.752826E-03,-6.820696E-03
-510.000E-06,+43.205023E-03,-6.323198E-03
-505.000E-06,+45.868503E-03,-5.353365E-03
-500.000E-06,+46.521637E-03,-4.559399E-03
-495.000E-06,+44.009108E-03,-4.579486E-03
-490.000E-06,+45.265389E-03,-4.845807E-03
-485.000E-06,+43.958784E-03,-3.800588E-03
-480.000E-06,+42.752826E-03,-2.685028E-03
-475.000E-06,+43.506520E-03,-3.403606E-03
